Fate/stay night: Heaven's Feel II - Lost Butterfly,I beg you,https://anilist.co/anime/21718/Fatestay-night-Heavens-Feel-II-lost-butterfly,,https://animethemes.moe/video/FateStayNightHeavensFeelLostButterfly-ED1.webm,
Fight League: Gear Gadget Generators,N.U.L.L. feat. kradness (Ver. GGG),https://anilist.co/anime/106508/Fight-League-Gear-Gadget-Generators,,https://animethemes.moe/video/FightLeague-ED1.webm,
Fukigen na Mononokean Tsuzuku,1%,https://anilist.co/anime/102949/Fukigen-na-Mononokean-Tsuzuki,,https://animethemes.moe/video/FukigenNaMononokeanS2-ED1.webm,
Girly Air Force,Colorful☆Wing V1,https://anilist.co/anime/101930/Girly-Air-Force,,https://animethemes.moe/video/GirlyAirForce-ED1.webm,
Girly Air Force,Colorful☆Wing V2,https://anilist.co/anime/101930/Girly-Air-Force,1.2,https://animethemes.moe/video/GirlyAirForce-ED1v2.webm,
Girly Air Force,Colorful☆Wing V3,https://anilist.co/anime/101930/Girly-Air-Force,1.3,https://animethemes.moe/video/GirlyAirForce-ED1v3.webm,
Gotoubun no Hanayome,Sign,https://anilist.co/anime/103572/5Toubun-no-Hanayome,,https://animethemes.moe/video/GotoubunNoHanayome-ED1.webm,
Grimms Notes The Animation,Eiyuu no Shihen,https://anilist.co/anime/103735/Grimms-Notes-The-Animation,,https://animethemes.moe/video/GrimmsNotes-ED1.webm,
Grimms Notes The Animation,Endless Notes,https://anilist.co/anime/103735/Grimms-Notes-The-Animation,2,https://animethemes.moe/video/GrimmsNotes-ED2.webm,
Grisaia: Phantom Trigger The Animation,Sayonara no Wakusei,https://anilist.co/anime/99470/Grisaia-Phantom-Trigger,,https://animethemes.moe/video/GrisaiaPhantomTrigger-ED1.webm,
Hulaing Babies,"Akaruku Youki Ni, Ikimashou.",https://anilist.co/anime/102928/Hulaing-Babies,,https://animethemes.moe/video/HulaingBabies-ED1.webm,
Ikkitousen: Western Wolves,Kurenai no Kougyou,https://anilist.co/anime/105391/Ikkitousen-Western-Wolves,,https://animethemes.moe/video/IkkitousenWesternWolves-ED1.webm,
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Sentimental Crisis,https://anilist.co/anime/101921/Kaguyasama-wa-Kokurasetai-Tensaitachi-no-Renai-Zunousen,,https://animethemes.moe/video/KaguyaSamaWaKokurasetai-ED1.webm,
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Chikatto Chika Chika♡,https://anilist.co/anime/101921/Kaguyasama-wa-Kokurasetai-Tensaitachi-no-Renai-Zunousen,2,https://animethemes.moe/video/KaguyaSamaWaKokurasetai-ED2.webm,
Kakeguruixx,AlegriA,https://anilist.co/anime/100876/Kakegurui-,,https://animethemes.moe/video/KakeguruiS2-ED1.webm,
Kemono Friends 2,Hoshi o Tsunagete V1,https://anilist.co/anime/99624/Kemono-Friends-2,,https://animethemes.moe/video/KemonoFriendsS2-ED1.webm,
Kemono Friends 2,Hoshi o Tsunagete V2,https://anilist.co/anime/99624/Kemono-Friends-2,1.2,https://animethemes.moe/video/KemonoFriendsS2-ED1v2.webm,
Kemono Friends 2,Kimi wa Kaeru Basho,https://anilist.co/anime/99624/Kemono-Friends-2,2,https://animethemes.moe/video/KemonoFriendsS2-ED2.webm,
Kemono Friends 2,Youkoso Japari Park e,https://anilist.co/anime/99624/Kemono-Friends-2,3,https://animethemes.moe/video/KemonoFriendsS2-ED3.webm,
Kemurikusa,INDETERMINATE UNIVERSE V1,https://anilist.co/anime/101123/Kemurikusa,,https://animethemes.moe/video/Kemurikusa-ED1.webm,
Kemurikusa,INDETERMINATE UNIVERSE V2,https://anilist.co/anime/101123/Kemurikusa,1.2,https://animethemes.moe/video/Kemurikusa-ED1v2.webm,
Kemurikusa,INDETERMINATE UNIVERSE V3,https://anilist.co/anime/101123/Kemurikusa,1.3,https://animethemes.moe/video/Kemurikusa-ED1v3.webm,
Kouya no Kotobuki Hikoutai,Tsubasa wo Motsu Mono-tachi V1,https://anilist.co/anime/104253/Kouya-no-Kotobuki-Hikoutai,,https://animethemes.moe/video/Kotobuki-ED1.webm,
Kouya no Kotobuki Hikoutai,Tsubasa wo Motsu Mono-tachi V2,https://anilist.co/anime/104253/Kouya-no-Kotobuki-Hikoutai,1.2,https://animethemes.moe/video/Kotobuki-ED1v2.webm,
Mahou Shoujo Tokushusen Asuka,REBEL FLAG,https://anilist.co/anime/103222/Mahou-Shoujo-Tokushusen-Asuka,,https://animethemes.moe/video/MahouShoujoTokushusenAsuka-ED1.webm,
Meiji Tokyo Renka,Hoshikuzu no Yomibito V1,https://anilist.co/anime/99000/Meiji-Tokyo-Renka,,https://animethemes.moe/video/MeijiTokyoRenka-ED1.webm,
Meiji Tokyo Renka,Hoshikuzu no Yomibito V2,https://anilist.co/anime/99000/Meiji-Tokyo-Renka,1.2,https://animethemes.moe/video/MeijiTokyoRenka-ED4.webm,
Meiji Tokyo Renka,Hoshikuzu no Yomibito V3,https://anilist.co/anime/99000/Meiji-Tokyo-Renka,1.3,https://animethemes.moe/video/MeijiTokyoRenka-ED5.webm,
Meiji Tokyo Renka,Mellow na Yoru ni Odorimashou,https://anilist.co/anime/99000/Meiji-Tokyo-Renka,2,https://animethemes.moe/video/MeijiTokyoRenka-ED2.webm,
Meiji Tokyo Renka,Yoiya Yoiya,https://anilist.co/anime/99000/Meiji-Tokyo-Renka,3,https://animethemes.moe/video/MeijiTokyoRenka-ED3.webm,
Mob Psycho 100 II,Gray,https://anilist.co/anime/101338/Mob-Psycho-100-II,,https://animethemes.moe/video/MobPsycho100S2-ED1.webm,
Mob Psycho 100 II,Memosepia,https://anilist.co/anime/101338/Mob-Psycho-100-II,2,https://animethemes.moe/video/MobPsycho100S2-ED2.webm,
Mob Psycho 100 II,Mabuta no Ura,https://anilist.co/anime/101338/Mob-Psycho-100-II,3,https://animethemes.moe/video/MobPsycho100S2-ED3.webm,
Mob Psycho 100 II,Ikeru Hitobito,https://anilist.co/anime/101338/Mob-Psycho-100-II,4,https://animethemes.moe/video/MobPsycho100S2-ED4.webm,
Pastel Memories,Sparkle☆Power,https://anilist.co/anime/101379/Pastel-Memories,,https://animethemes.moe/video/PastelMemories-ED1.webm,
Pastel Memories,Sparkle☆Power (8-bit Remix),https://anilist.co/anime/101379/Pastel-Memories,1.2,https://animethemes.moe/video/PastelMemories-ED1v2.webm,
Piano no Mori 2nd Season,Hajimari no Basho,https://anilist.co/anime/103049/Piano-no-Mori-2-TV,,https://animethemes.moe/video/PianoNoMoriTVS2-ED1.webm,
Precure Miracle Universe Movie,WIN Kuru! Miracle Universe☆,https://anilist.co/anime/106858/Eiga-Precure-Miracle-Universe,,https://animethemes.moe/video/PrecureMiracleUniverse-ED1.webm,
Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu,Fallen (Remixed by Masayuki Nakano),https://anilist.co/anime/102649/PSYCHOPASS-Sinners-of-the-System-Case-1-Tsumi-to-Batsu/,,https://animethemes.moe/video/PsychoPassSSCase1-ED1.webm,
Psycho-Pass: Sinners of the System Case.2 - First Guardian,All Alone with You (Remixed by Masayuki Nakano),https://anilist.co/anime/104382/PSYCHOPASS-Sinners-of-the-System-Case-2-First-Guardian/,,https://animethemes.moe/video/PsychoPassSSCase2-ED1.webm,
Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni,Namae no Nai Kaibutsu (Remixed by Masayuki Nakano),https://anilist.co/anime/104990/PSYCHOPASS-Sinners-of-the-System-Case-3-Onshuu-no-Kanata-ni-----/,,https://animethemes.moe/video/PsychoPassSSCase3-ED1.webm,
Revisions,Curtain Call,https://anilist.co/anime/102835/Revisions,,https://animethemes.moe/video/Revisions-ED1.webm,
Rinshi!! Ekoda-chan,Ukiyo ni Hana,https://anilist.co/anime/104009/Rinshi-Ekodachan,,https://animethemes.moe/video/RinshiEkodaChan-ED1.webm,
Rinshi!! Ekoda-chan,Yume ni Yowasarete,https://anilist.co/anime/104009/Rinshi-Ekodachan,2,https://animethemes.moe/video/RinshiEkodaChan-ED2.webm,
Rinshi!! Ekoda-chan,NAKED ECHO,https://anilist.co/anime/104009/Rinshi-Ekodachan,3,https://animethemes.moe/video/RinshiEkodaChan-ED3.webm,
Rinshi!! Ekoda-chan,Sora Omoi ~Dattanjin no Odori~,https://anilist.co/anime/104009/Rinshi-Ekodachan,4,https://animethemes.moe/video/RinshiEkodaChan-ED4.webm,
Rinshi!! Ekoda-chan,Ganbarima Sengen,https://anilist.co/anime/104009/Rinshi-Ekodachan,5,https://animethemes.moe/video/RinshiEkodaChan-ED5.webm,
Rinshi!! Ekoda-chan,Mukudori Bojou,https://anilist.co/anime/104009/Rinshi-Ekodachan,6,https://animethemes.moe/video/RinshiEkodaChan-ED6.webm,
Rinshi!! Ekoda-chan,Ito no Yume,https://anilist.co/anime/104009/Rinshi-Ekodachan,7,https://animethemes.moe/video/RinshiEkodaChan-ED7.webm,
Rinshi!! Ekoda-chan,Roudousha no Ballad,https://anilist.co/anime/104009/Rinshi-Ekodachan,8,https://animethemes.moe/video/RinshiEkodaChan-ED8.webm,
Rinshi!! Ekoda-chan,Koi ga Hajimara Night,https://anilist.co/anime/104009/Rinshi-Ekodachan,9,https://animethemes.moe/video/RinshiEkodaChan-ED9.webm,
Rinshi!! Ekoda-chan,Numa,https://anilist.co/anime/104009/Rinshi-Ekodachan,10,https://animethemes.moe/video/RinshiEkodaChan-ED10.webm,
Rinshi!! Ekoda-chan,Tokyo Shinobi Saki,https://anilist.co/anime/104009/Rinshi-Ekodachan,11,https://animethemes.moe/video/RinshiEkodaChan-ED11.webm,
Rinshi!! Ekoda-chan,Dear Gemstones,https://anilist.co/anime/104009/Rinshi-Ekodachan,12,https://animethemes.moe/video/RinshiEkodaChan-ED12.webm,
Star Twinkle Precure,Papepipu Romantic,https://anilist.co/anime/105857/Star--Twinkle-Precure,,https://animethemes.moe/video/StarTwinklePrecure-ED1.webm,
Star Twinkle Precure,WIN Kuru! Miracle Universe☆,https://anilist.co/anime/105857/Star--Twinkle-Precure,2,https://animethemes.moe/video/StarTwinklePrecure-ED2.webm,
Star Twinkle Precure,Oshiete...! Twinkle☆ V1,https://anilist.co/anime/105857/Star--Twinkle-Precure,3.1,https://animethemes.moe/video/StarTwinklePrecure-ED3.webm,
Star Twinkle Precure,Oshiete...! Twinkle☆ V2,https://anilist.co/anime/105857/Star--Twinkle-Precure,3.2,https://animethemes.moe/video/StarTwinklePrecure-ED3v2.webm,
Star Twinkle Precure,Twinkle Stars,https://anilist.co/anime/105857/Star--Twinkle-Precure,4,https://animethemes.moe/video/StarTwinklePrecure-ED4.webm,
Tate no Yuusha no Nariagari,Kimi no Namae,https://anilist.co/anime/99263/Tate-no-Yuusha-no-Nariagari,,https://animethemes.moe/video/ShieldHero-ED1.webm,
Tate no Yuusha no Nariagari,Falling Through Starlight,https://anilist.co/anime/99263/Tate-no-Yuusha-no-Nariagari,2,https://animethemes.moe/video/ShieldHero-ED2.webm,
Tate no Yuusha no Nariagari,Atashi ga Tonari ni Iru Uchi ni,https://anilist.co/anime/99263/Tate-no-Yuusha-no-Nariagari,3,https://animethemes.moe/video/ShieldHero-ED3.webm,
Trinity Seven Movie 2: Heavens Library to Crimson Lord,Against The Abyss,https://anilist.co/anime/103631/Trinity-Seven-Movie--Tenkuu-Toshokan-to-Shinku-no-Maou,,https://animethemes.moe/video/TrinitySevenMovie2-ED1.webm,
Ueno-san wa Bukiyou,My Pace Science,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,,https://animethemes.moe/video/UenoSanWaBukiyou-ED1.webm,
Ueno-san wa Bukiyou,Love Me Science,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,2,https://animethemes.moe/video/UenoSanWaBukiyou-ED2.webm,
Ueno-san wa Bukiyou,Houkago Traveler,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,3,https://animethemes.moe/video/UenoSanWaBukiyou-ED3.webm,
Ueno-san wa Bukiyou,Cosmo Lumina,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,4,https://animethemes.moe/video/UenoSanWaBukiyou-ED4.webm,
Ueno-san wa Bukiyou,Bukiyou Sensation,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,5,https://animethemes.moe/video/UenoSanWaBukiyou-ED5.webm,
Ueno-san wa Bukiyou,Kokoro no Furiko,https://anilist.co/anime/101773/Uenosan-wa-Bukiyou,6,https://animethemes.moe/video/UenoSanWaBukiyou-ED6.webm,
Virtual-san wa Miteiru,Hitogata V1,https://anilist.co/anime/106433/Virtualsan-wa-Miteiru,,https://animethemes.moe/video/VirtualSanWaMiteiru-ED1.webm,
Virtual-san wa Miteiru,Hitogata V2,https://anilist.co/anime/106433/Virtualsan-wa-Miteiru,1.2,https://animethemes.moe/video/VirtualSanWaMiteiru-ED1v2.webm,
W'z,Kamisama wa Kitto,https://anilist.co/anime/101337/Wz,,https://animethemes.moe/video/Wz-ED1.webm,
Watashi ni Tenshi ga Maiorita!,Happy Happy Friends V1,https://anilist.co/anime/102680/Watashi-ni-Tenshi-ga-Maiorita,,https://animethemes.moe/video/Wataten-ED1.webm,
Watashi ni Tenshi ga Maiorita!,Happy Happy Friends V2,https://anilist.co/anime/102680/Watashi-ni-Tenshi-ga-Maiorita,1.2,https://animethemes.moe/video/Wataten-ED1v2.webm,
Yakusoku no Neverland,Zettai Zetsumei,https://anilist.co/anime/101759/Yakusoku-no-Neverland,,https://animethemes.moe/video/YakusokuNoNeverland-ED1.webm,
Yakusoku no Neverland,Lamp,https://anilist.co/anime/101759/Yakusoku-no-Neverland,2,https://animethemes.moe/video/YakusokuNoNeverland-ED2.webm,
Youjo Senki Movie,Remembrance,https://anilist.co/anime/100878/Youjo-Senki-Movie,,https://animethemes.moe/video/YoujoSenkiMovie-ED2.webm,
Fairy Tail: Final Season,Pierce,https://anilist.co/anime/99749/Fairy-Tail-2018,2,https://animethemes.moe/video/FairyTail2018-ED2.webm,"Fall 2018, first cour EDs not eligible"
Fairy Tail: Final Season,Boku to Kimi no Lullaby,https://anilist.co/anime/99749/Fairy-Tail-2018,3,https://animethemes.moe/video/FairyTail2018-ED3.webm,
Fairy Tail: Final Season,Exceed,https://anilist.co/anime/99749/Fairy-Tail-2018,4,https://animethemes.moe/video/FairyTail2018-ED4.webm,
Fairy Tail: Final Season,Beautiful Days,https://anilist.co/anime/101313/Gyakuten-Saiban-Sono-Shinjitsu-Igi-Ari-Season-2,2,https://animethemes.moe/video/GyakutenSaibanS2-ED2.webm,
Hinomaruzumou,Sakura Sake,https://anilist.co/anime/100990/HinomaruZumou,2,https://animethemes.moe/video/HinomaruZumou-ED2.webm,
Hug tto! Precure♡Futari wa Precure Movie: All Stars Memories,DANZEN! Futari wa Precure ~Yuiitsu Muni no Hikari-tachi~,https://anilist.co/anime/101908/Eiga-Hugtto-Precure--Futari-wa-Precure-All-Stars-Memories,,https://animethemes.moe/video/PrecureAllStarsMemories-ED1.webm,"earliest upload: 1/28/19, eng subs: 4/24/19"
Inazuma Eleven: Orion no Kokuin,Summer Zombie,https://anilist.co/anime/104077/Inazuma-Eleven-Orion-no-Kokuin,2,https://animethemes.moe/video/InazumaElevenOrionNoKokuin-ED2.webm,
Inazuma Eleven: Orion no Kokuin,Ashita e no Bye Bye,https://anilist.co/anime/104077/Inazuma-Eleven-Orion-no-Kokuin,3,https://animethemes.moe/video/InazumaElevenOrionNoKokuin-ED3.webm,
JoJo no Kimyou na Bouken: Ougon no Kaze,Freek'n You V2,https://anilist.co/anime/102883/JoJo-no-Kimyou-na-Bouken-Ougon-no-Kaze,1.2,https://animethemes.moe/video/JojoNoKimyouNaBoukenS5-ED1v2.webm,
JoJo no Kimyou na Bouken: Ougon no Kaze,Modern Crusaders,https://anilist.co/anime/102883/JoJo-no-Kimyou-na-Bouken-Ougon-no-Kaze,2,https://animethemes.moe/video/JojoNoKimyouNaBoukenS5-ED2.webm,
Karakuri Circus,Yuudachi,https://anilist.co/anime/101336/Karakuri-Circus,2,https://animethemes.moe/video/KarakuriCircus-ED2.webm,
Karakuri Circus,Gekkou,https://anilist.co/anime/101336/Karakuri-Circus,3,https://animethemes.moe/video/KarakuriCircus-ED3.webm,
Kaze ga Tsuyoku Fuiteiru,Michi V1,https://anilist.co/anime/101903/Kaze-ga-Tsuyoku-Fuiteiru,2.1,https://animethemes.moe/video/KazeGaTsuyokuFuiteiru-ED2.webm,
Kaze ga Tsuyoku Fuiteiru,Michi V2,https://anilist.co/anime/101903/Kaze-ga-Tsuyoku-Fuiteiru,2.2,https://animethemes.moe/video/KazeGaTsuyokuFuiteiru-ED2v2.webm,
"Okoshiyasu, Chitose-chan",Itsuka Dokoka de,https://anilist.co/anime/103872/Okoshiyasu-Chitosechan,2,https://animethemes.moe/video/OkoshiyasuChitoseChan-ED2.webm,
Radiant,Kimi no Mirai,https://anilist.co/anime/101024/Radiant,2,https://animethemes.moe/video/Radiant-ED2.webm,
Re:Zero kara Hajimeru Isekai Seikatsu: Memory Snow,White White Snow,https://anilist.co/anime/100049/ReZero-kara-Hajimeru-Isekai-Seikatsu-OVA,,https://animethemes.moe/video/ReZeroMemorySnow-ED1.webm,"earliest (full) upload: 6/7/19, eng subs: 6/30/19"
Sword Art Online: Alicization,forget-me-not,https://anilist.co/anime/100182/Sword-Art-Online-Alicization,2,https://animethemes.moe/video/SwordArtOnlineAlicization-ED2.webm,
Sword Art Online: Alicization,Niji no Kanata ni,https://anilist.co/anime/100182/Sword-Art-Online-Alicization,3,https://animethemes.moe/video/SwordArtOnlineAlicization-ED3.webm,
Tensei Shitara Slime Datta Ken,Little Soldier,https://anilist.co/anime/101280/Tensei-Shitara-Slime-Datta-Ken,2,https://animethemes.moe/video/Tensura-ED2.webm,
Toaru Majutsu no Index III,Owaranai Uta,https://anilist.co/anime/100185/Toaru-Majutsu-no-Index-III,2,https://animethemes.moe/video/ToaruMajutsuNoIndexS3-ED2.webm,
Zoku Owarimonogatari,azure V1,https://anilist.co/anime/100815/Zoku-Owarimonogatari,,https://animethemes.moe/video/ZokuOwarimonogatari-ED1.webm,"earliest upload: 3/31/19, with eng subs"
Zoku Owarimonogatari,azure V2,https://anilist.co/anime/100815/Zoku-Owarimonogatari,1.2,https://animethemes.moe/video/ZokuOwarimonogatari-ED1v2.webm,"earliest upload: 3/31/19, with eng subs"
Kirakira Happy★Hirake! Cocotama,Cocotama Town de Nikkoniko★,https://anilist.co/anime/102604/Kira-Kira-Happy--Hirake-Cocotama,2,https://animethemes.moe/video/KirakiraHappyHirakeCocotama-ED2.webm,"Summer 2018, first/second cour EDs not eligible"
Monster Strike The Animation,Solomon Main Theme,https://anilist.co/anime/104188/Monster-Strike-The-Animation/,3,https://animethemes.moe/video/MonsterStrikeTheAnimation-ED3.webm,Monster Strike the Animation (2018): no AL entry
Monster Strike The Animation,Born Free,https://anilist.co/anime/104188/Monster-Strike-The-Animation/,4,https://animethemes.moe/video/MonsterStrikeTheAnimation-ED4.webm,Monster Strike the Animation (2018): no AL entry
Monster Strike The Animation,Hero,https://anilist.co/anime/104188/Monster-Strike-The-Animation/,5,https://animethemes.moe/video/MonsterStrikeTheAnimation-ED5.webm,Monster Strike the Animation (2018): no AL entry
Monster Strike The Animation,Departure,https://anilist.co/anime/104188/Monster-Strike-The-Animation/,6,https://animethemes.moe/video/MonsterStrikeTheAnimation-ED6.webm,Monster Strike the Animation (2018): no AL entry
Monster Strike The Animation,Brave Out,https://anilist.co/anime/104188/Monster-Strike-The-Animation/,7,https://animethemes.moe/video/MonsterStrikeTheAnimation-ED7.webm,
Zoids Wild,Speed Up,https://anilist.co/anime/101228/Zoids-Wild,3,https://animethemes.moe/video/ZoidsWild-ED3.webm,
Zoids Wild,best friends,https://anilist.co/anime/101228/Zoids-Wild,4,https://animethemes.moe/video/ZoidsWild-ED4.webm,
Captain Tsubasa (2018),Moete Hero (Chuugakusei-hen Arrange) V4,https://anilist.co/anime/100745/Captain-Tsubasa-2018,2.4,https://animethemes.moe/video/CaptainTsubasa2018-ED12.webm,"Spring 2018, 1st/2nd/3rd cour EDs not eligible"
Captain Tsubasa (2018),Moete Hero (Chuugakusei-hen Arrange) V5,https://anilist.co/anime/100745/Captain-Tsubasa-2018,2.5,https://animethemes.moe/video/CaptainTsubasa2018-ED13.webm,
Captain Tsubasa (2018),Moete Hero (Chuugakusei-hen Arrange) V6,https://anilist.co/anime/100745/Captain-Tsubasa-2018,2.6,https://animethemes.moe/video/CaptainTsubasa2018-ED14.webm,
Captain Tsubasa (2018),Moete Hero (Chuugakusei-hen Arrange) V7,https://anilist.co/anime/100745/Captain-Tsubasa-2018,2.7,https://animethemes.moe/video/CaptainTsubasa2018-ED15.webm,
Captain Tsubasa (2018),Moete Hero (Chuugakusei-hen Arrange) V8,https://anilist.co/anime/100745/Captain-Tsubasa-2018,2.8,https://animethemes.moe/video/CaptainTsubasa2018-ED16.webm,
Cardfight!! Vanguard (2018),UNSTOPPABLE,https://anilist.co/anime/101594/Cardfight-Vanguard-2018,4,https://animethemes.moe/video/CardfightVanguard2018-ED4.webm,
Duel Masters!,CRY MAX!!,https://anilist.co/anime/101425/Duel-Masters/,3,https://animethemes.moe/video/DuelMasters2018-ED3.webm,
Gegege no Kitarou (2018),No.999,https://anilist.co/anime/100978/Gegege-no-Kitarou-2018,4,https://animethemes.moe/video/GegegeNoKitarou2018-ED4.webm,
Gegege no Kitarou (2018),RONDO,https://anilist.co/anime/100978/Gegege-no-Kitarou-2018,5,https://animethemes.moe/video/GegegeNoKitarou2018-ED5.webm,
Gegege no Kitarou (2018),Ushimitsu Jamboree,https://anilist.co/anime/100978/Gegege-no-Kitarou-2018,6,https://animethemes.moe/video/GegegeNoKitarou2018-ED6.webm,
Gegege no Kitarou (2018),Aru Wakenai no Sono Oku ni,https://anilist.co/anime/100978/Gegege-no-Kitarou-2018,7,https://animethemes.moe/video/GegegeNoKitarou2018-ED7.webm,
Kiratto Pri☆chan,SHINING FLOWER,https://anilist.co/anime/101097/Kiratto-PriChan,3,https://animethemes.moe/video/KirattoPriChan-ED3.webm,
Puzzle & Dragon,Smash Drop,https://anilist.co/anime/101424/PazuDora,3,https://animethemes.moe/video/PuzzleAndDragon-ED3.webm,
Puzzle & Dragon,GET OVER,https://anilist.co/anime/101424/PazuDora,4,https://animethemes.moe/video/PuzzleAndDragon-ED4.webm,
Shinkansen Henkei Robo Shinkalion The Animation,STARTRAiN,https://anilist.co/anime/100620/Shinkansen-Henkei-Robo-Shinkalion,4,https://animethemes.moe/video/Shinkalion-ED4.webm,"Winter 2018, 1/2/3/4th cour EDs not eligible"
Shinkansen Henkei Robo Shinkalion The Animation,Start Line,https://anilist.co/anime/100620/Shinkansen-Henkei-Robo-Shinkalion,5,https://animethemes.moe/video/Shinkalion-ED5.webm,
Black Clover,My Song My Days,https://anilist.co/anime/97940/Black-Clover,6,https://animethemes.moe/video/BlackClover-ED7.webm,"Fall 2017, 1/2/3/4/5th cour EDs not eligible"
Black Clover,Hana ga Saku Michi,https://anilist.co/anime/97940/Black-Clover,7,https://animethemes.moe/video/BlackClover-ED8.webm,
Black Clover,against the gods,https://anilist.co/anime/97940/Black-Clover,8,https://animethemes.moe/video/BlackClover-ED9.webm,
Black Clover,Jinsei wa Senjou da,https://anilist.co/anime/97940/Black-Clover,9,https://animethemes.moe/video/BlackClover-ED10.webm,
Boruto: Naruto Next Generations,Tsuyogari LOSER,https://anilist.co/anime/97938/Boruto-Naruto-Next-Generations,8,https://animethemes.moe/video/Boruto-ED8.webm,"Spring 2017, 1/2/3/4/5/6/7th cour EDs not eligible"
Boruto: Naruto Next Generations,Ride or Die,https://anilist.co/anime/97938/Boruto-Naruto-Next-Generations,9,https://animethemes.moe/video/Boruto-ED9.webm,
Boruto: Naruto Next Generations,Mikansei na Hikari-tachi,https://anilist.co/anime/97938/Boruto-Naruto-Next-Generations,10,https://animethemes.moe/video/Boruto-ED10.webm,
Boruto: Naruto Next Generations,Wish on,https://anilist.co/anime/97938/Boruto-Naruto-Next-Generations,11,https://animethemes.moe/video/Boruto-ED11.webm,
Yu-Gi-Oh! VRAINS,Are you ready?,https://anilist.co/anime/98231/YuGiOh-VRAINS,5,https://animethemes.moe/video/YGOVRAINS-ED5.webm,
Pokémon Sun & Moon,Kokoro no Note,https://anilist.co/anime/97634/Pocket-Monsters-Sun--Moon,4,https://animethemes.moe/video/PokemonSunAndMoon-ED4.webm,"Fall 2016, up to 9th cour EDs not eligible"
Pokémon Sun & Moon,Type:Wild,https://anilist.co/anime/97634/Pocket-Monsters-Sun--Moon,5,https://animethemes.moe/video/PokemonSunAndMoon-ED5.webm,
Detective Conan,Kimi to Koi no mama de Owarenai Itsumo Yume no mama ja Irarenai,https://anilist.co/anime/235/Meitantei-Conan,59,https://animethemes.moe/video/DetectiveConan-ED59.webm,"Winter 1996, checked DC Wiki for eligibility"
Detective Conan,Sissy Sky,https://anilist.co/anime/235/Meitantei-Conan,60,https://animethemes.moe/video/DetectiveConan-ED60.webm,
Shounen Ashibe: Go! Go! Goma-chan 4,Come on! Come on!,https://anilist.co/anime/108811/Shounen-Ashibe-Go-Go-Gomachan-4/,,N/A,No Animethemes link to the song.
City Hunter Movie: Shinjuku Private Eyes,Get Wild,https://anilist.co/anime/101345/City-Hunter-Shinjuku-Private-Eyes/,,https://animethemes.moe/video/CityHunterShinjukuPrivateEyes-ED1.webm,
Soukyuu no Fafner: Dead Aggressor - The Beyond,Naze ni...,https://anilist.co/anime/98056/Soukyuu-no-Fafner-The-Beyond/,,https://animethemes.moe/video/FafnerTheBeyond-ED1.webm,
Pokemon (2019),Pokemon Shiratori,https://anilist.co/anime/112153/Pocket-Monsters-2019/,,https://animethemes.moe/video/Pokemon2019-ED1.webm,
