name,songname,anilist,type,link
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Kimagure Romantic,162804,ED11,https://v.animethemes.moe/Roshidere-ED11-NCBD1080.webm
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Hanamoyoi,162804,ED12,https://v.animethemes.moe/Roshidere-ED12.webm
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Hanamoyoi,162804,ED12,https://v.animethemes.moe/Roshidere-ED12-NCBD1080.webm
"""Oshi no Ko"" 2nd Season",Fatale,166531,OP,https://v.animethemes.moe/OshiNoKoS2-OP1.webm
"""Oshi no Ko"" 2nd Season",Fatale,166531,OP,https://v.animethemes.moe/OshiNoKoS2-OP1-NCBD1080.webm
"""Oshi no Ko"" 2nd Season",Burning,166531,ED,https://v.animethemes.moe/OshiNoKoS2-ED1.webm
"""Oshi no Ko"" 2nd Season",Burning,166531,ED,https://v.animethemes.moe/OshiNoKoS2-ED1-NCBD1080.webm
"""Oshi no Ko"" 2nd Season",Burning,166531,ED,https://v.animethemes.moe/OshiNoKoS2-ED1v2.webm
"""Oshi no Ko"" 2nd Season",Burning,166531,ED,https://v.animethemes.moe/OshiNoKoS2-ED1v3.webm
Gimai Seikatsu,Tenshi-tachi no Uta,152681,OP,https://v.animethemes.moe/GimaiSeikatsu-OP1.webm
Gimai Seikatsu,Tenshi-tachi no Uta,152681,OP,https://v.animethemes.moe/GimaiSeikatsu-OP1v2.webm
Gimai Seikatsu,Tenshi-tachi no Uta,152681,OP,https://v.animethemes.moe/GimaiSeikatsu-OP1v3.webm
Gimai Seikatsu,Suisou no Buranko,152681,ED,https://v.animethemes.moe/GimaiSeikatsu-ED1.webm
Giji Harem,Blouse,163623,OP,https://v.animethemes.moe/GijiHarem-OP1.webm
Giji Harem,Blouse,163623,OP,https://v.animethemes.moe/GijiHarem-OP1-NCBD1080.webm
Giji Harem,Ad-lib,163623,ED1,https://v.animethemes.moe/GijiHarem-ED1.webm
Giji Harem,Ad-lib,163623,ED1,https://v.animethemes.moe/GijiHarem-ED1-NCBD1080.webm
Giji Harem,Blouse,163623,ED2,https://v.animethemes.moe/GijiHarem-ED2.webm
Tasogare Out Focus,Crank Up,166700,OP,https://v.animethemes.moe/TasogareOutFocus-OP1.webm
Tasogare Out Focus,Unchain×Unchain,166700,ED,https://v.animethemes.moe/TasogareOutFocus-ED1.webm
Ramen Akaneko,Akaneko,170998,OP,https://v.animethemes.moe/RamenAkaneko-OP1.webm
Ramen Akaneko,Honjitsu no Osusume,170998,ED,https://v.animethemes.moe/RamenAkaneko-ED1.webm
"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",AMBITION,170695,OP,https://v.animethemes.moe/Parry-OP1.webm
"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",AMBITION,170695,OP,https://v.animethemes.moe/Parry-OP1-NCBD1080.webm
"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",No Gifted,170695,ED,https://v.animethemes.moe/Parry-ED1.webm
"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",No Gifted,170695,ED,https://v.animethemes.moe/Parry-ED1-NCBD1080.webm
Megami no Café Terrace 2nd Season,Charge!,166477,OP,https://v.animethemes.moe/MegamiNoCafeTerraceS2-OP1.webm
Megami no Café Terrace 2nd Season,Charge!,166477,OP,https://v.animethemes.moe/MegamiNoCafeTerraceS2-OP1v2.webm
Megami no Café Terrace 2nd Season,Charge!,166477,OP,https://v.animethemes.moe/MegamiNoCafeTerraceS2-OP1v3.webm
Megami no Café Terrace 2nd Season,Nacchatta!,166477,ED,https://v.animethemes.moe/MegamiNoCafeTerraceS2-ED1.webm
Senpai wa Otokonoko,Wagamama,163133,OP,https://v.animethemes.moe/SenpaiWaOtokonoko-OP1.webm
Senpai wa Otokonoko,Wagamama,163133,OP,https://v.animethemes.moe/SenpaiWaOtokonoko-OP1v2.webm
Senpai wa Otokonoko,Wagamama,163133,OP,https://v.animethemes.moe/SenpaiWaOtokonoko-OP1v3.webm
Senpai wa Otokonoko,Wagamama,163133,OP,https://v.animethemes.moe/SenpaiWaOtokonoko-OP1v4.webm
Senpai wa Otokonoko,Are ga Koi Datta no kana feat. nishina,163133,ED,https://v.animethemes.moe/SenpaiWaOtokonoko-ED1.webm
2.5-jigen no Ririsa,Shutter Chance,158559,OP1,https://v.animethemes.moe/25JigenNoRirisa-OP1.webm
2.5-jigen no Ririsa,Shutter Chance,158559,OP1,https://v.animethemes.moe/25JigenNoRirisa-OP1-NCBD1080.webm
2.5-jigen no Ririsa,Watch Me,158559,ED1,https://v.animethemes.moe/25JigenNoRirisa-ED1.webm
2.5-jigen no Ririsa,Watch Me,158559,ED1,https://v.animethemes.moe/25JigenNoRirisa-ED1-NCBD1080.webm
2.5-jigen no Ririsa,Tsugihagi no Tsubasa,158559,OP2,https://v.animethemes.moe/25JigenNoRirisa-OP2.webm
2.5-jigen no Ririsa,Tsugihagi no Tsubasa,158559,OP2,https://v.animethemes.moe/25JigenNoRirisa-OP2v2.webm
2.5-jigen no Ririsa,Release Sigh,158559,ED2,https://v.animethemes.moe/25JigenNoRirisa-ED2.webm
NieR:Automata Ver1.1a Part 2,Black Box,167420,OP,https://v.animethemes.moe/NieRAutomataPart2-OP1.webm
NieR:Automata Ver1.1a Part 2,Hai to Inori,167420,ED1,https://v.animethemes.moe/NieRAutomataPart2-ED1.webm
NieR:Automata Ver1.1a Part 2,Weight of the World/Kowareta Sekai no Uta,167420,ED2,https://v.animethemes.moe/NieRAutomataPart2-ED2.webm
Dungeon no Naka no Hito,Micro Revolution,168345,OP,https://v.animethemes.moe/DungeonNoNakaNoHito-OP1.webm
Dungeon no Naka no Hito,Blueprint,168345,ED,https://v.animethemes.moe/DungeonNoNakaNoHito-ED1.webm
Kono Sekai wa Fukanzen Sugiru,LOOP,163077,ED,https://v.animethemes.moe/Konofuka-ED1.webm
Kono Sekai wa Fukanzen Sugiru,No Complete,163077,OP,https://v.animethemes.moe/Konofuka-OP1.webm
Cardfight!! Vanguard: Divinez Season 2,Shukumei,165681,OP,https://v.animethemes.moe/CardfightVanguardDivinezS2-OP1.webm
Cardfight!! Vanguard: Divinez Season 2,Panorama,165681,ED,https://v.animethemes.moe/CardfightVanguardDivinezS2-ED1.webm
Madougushi Dahliya wa Utsumukanai,Chiisana Tsubomi,168623,OP,https://v.animethemes.moe/Dahliya-OP1.webm
Madougushi Dahliya wa Utsumukanai,Glitter,168623,ED,https://v.animethemes.moe/Dahliya-ED1.webm
Mob kara Hajimaru Tansaku Eiyuutan,Up Start,172416,OP,https://v.animethemes.moe/Mobkara-OP1.webm
Mob kara Hajimaru Tansaku Eiyuutan,Strobe Fantasy,172416,ED1,https://v.animethemes.moe/Mobkara-ED1.webm
Mob kara Hajimaru Tansaku Eiyuutan,MOVE ON BABY,172416,ED2,https://v.animethemes.moe/Mobkara-ED2.webm
Monogatari Series: Off & Monster Season,UNDEAD,173533,ED,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-ED1.webm
Monogatari Series: Off & Monster Season,UNDEAD,173533,ED,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-ED1-NCBD1080.webm
Monogatari Series: Off & Monster Season,UNDEAD,173533,ED,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-ED1v2.webm
Monogatari Series: Off & Monster Season,UNDEAD,173533,ED,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-ED1v3.webm
Monogatari Series: Off & Monster Season,caramel ribbon cursetard,173533,OP1,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-OP1.webm
Monogatari Series: Off & Monster Season,Banshi no Theme,173533,OP2,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-OP2.webm
Monogatari Series: Off & Monster Season,icecream°,173533,OP,https://v.animethemes.moe/MonogatariOffAndMonsterSeason-OP1-BD.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED1,https://v.animethemes.moe/ElfSanWaYaserarenai-ED1.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v2.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v3.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v4.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v5.webm
Elf-san wa Yaserarenai.,Fried☆Pride,173388,OP,https://v.animethemes.moe/ElfSanWaYaserarenai-OP1v6.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED2,https://v.animethemes.moe/ElfSanWaYaserarenai-ED2.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED3,https://v.animethemes.moe/ElfSanWaYaserarenai-ED3.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED4,https://v.animethemes.moe/ElfSanWaYaserarenai-ED4.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED5,https://v.animethemes.moe/ElfSanWaYaserarenai-ED5.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED6,https://v.animethemes.moe/ElfSanWaYaserarenai-ED6.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED7,https://v.animethemes.moe/ElfSanWaYaserarenai-ED7.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED8,https://v.animethemes.moe/ElfSanWaYaserarenai-ED8.webm
Elf-san wa Yaserarenai.,Minna DE Diet,173388,ED8,https://v.animethemes.moe/ElfSanWaYaserarenai-ED8v2.webm
Tensui no Sakuna-hime,Harebare!,175868,OP,https://v.animethemes.moe/TensuiNoSakunaHime-OP1.webm
Tensui no Sakuna-hime,ORIGAMI,175868,ED1,https://v.animethemes.moe/TensuiNoSakunaHime-ED1.webm
Tensui no Sakuna-hime,Yanato Taueuta,175868,ED2,https://v.animethemes.moe/TensuiNoSakunaHime-ED2.webm
Nige Jouzu no Wakagimi,Plan A,162896,OP,https://v.animethemes.moe/Nigewaka-OP1.webm
Nige Jouzu no Wakagimi,Kamakura STYLE,162896,ED,https://v.animethemes.moe/Nigewaka-ED1.webm
Shoushimin Series,Sweet Memory,173295,OP,https://v.animethemes.moe/ShoushiminSeries-OP1.webm
Shoushimin Series,Itokenai,173295,ED,https://v.animethemes.moe/ShoushiminSeries-ED1.webm
Fairy Tail: 100-nen Quest,Story,139095,OP1,https://v.animethemes.moe/FairyTail100NenQuest-OP1.webm
Fairy Tail: 100-nen Quest,Tomo yo Koko de Sayonara da,139095,ED1,https://v.animethemes.moe/FairyTail100NenQuest-ED1.webm
Fairy Tail: 100-nen Quest,Endless Happy-Ending,139095,OP2,https://v.animethemes.moe/FairyTail100NenQuest-OP2.webm
Fairy Tail: 100-nen Quest,ties,139095,ED2,https://v.animethemes.moe/FairyTail100NenQuest-ED2.webm
Tsue to Tsurugi no Wistoria,Fire and Fear,174576,OP,https://v.animethemes.moe/Wistoria-OP1.webm
Tsue to Tsurugi no Wistoria,Frozen,174576,ED1,https://v.animethemes.moe/Wistoria-ED1.webm
Tsue to Tsurugi no Wistoria,Frozen,174576,ED1,https://v.animethemes.moe/Wistoria-ED1v2.webm
Tsue to Tsurugi no Wistoria,Frozen,174576,ED1,https://v.animethemes.moe/Wistoria-ED1v3.webm
Tsue to Tsurugi no Wistoria,Frozen,174576,ED1,https://v.animethemes.moe/Wistoria-ED1v4.webm
Tsue to Tsurugi no Wistoria,Wistoria: Wand and Sword (Vocal ver.),174576,ED2,https://v.animethemes.moe/Wistoria-ED2.webm
Shikanoko Nokonoko Koshitantan,Shika-iro Days,175977,OP,https://v.animethemes.moe/Shikanoko-OP1.webm
Shikanoko Nokonoko Koshitantan,Shika Senbei no Uta,175977,ED1,https://v.animethemes.moe/Shikanoko-ED1.webm
Shikanoko Nokonoko Koshitantan,Yasei no Shika,175977,ED2,https://v.animethemes.moe/Shikanoko-ED2.webm
Kami no Tou: Ouji no Kikan,RISE UP,153406,OP,https://v.animethemes.moe/KamiNoTouS2-OP1.webm
Kami no Tou: Ouji no Kikan,BELIEVE,153406,ED,https://v.animethemes.moe/KamiNoTouS2-ED1.webm
Kami no Tou: Ouji no Kikan,BELIEVE,153406,ED,https://v.animethemes.moe/KamiNoTouS2-ED1v2.webm
Na Nare Hana Nare,Cheer for you!,170891,OP,https://v.animethemes.moe/NaNareHanaNare-OP1.webm
Na Nare Hana Nare,with,170891,ED1,https://v.animethemes.moe/NaNareHanaNare-ED1.webm
Na Nare Hana Nare,YOU for YOU,170891,ED2,https://v.animethemes.moe/NaNareHanaNare-ED2.webm
Na Nare Hana Nare,Hana ni Nare,170891,ED3,https://v.animethemes.moe/NaNareHanaNare-ED3.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Virtual・Showtime!,160488,OP,https://v.animethemes.moe/Vden-OP1.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Champagne ni Narikirenai Watashi wo,160488,ED1,https://v.animethemes.moe/Vden-ED1.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Otoko to Onna No Love Game,160488,ED2,https://v.animethemes.moe/Vden-ED2.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Sweet Magic,160488,ED3,https://v.animethemes.moe/Vden-ED3.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Live Start,160488,ED4,https://v.animethemes.moe/Vden-ED4.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Odoru Akachan Ningen,160488,ED5,https://v.animethemes.moe/Vden-ED5.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Futatsu no Hoshi,160488,ED6,https://v.animethemes.moe/Vden-ED6.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Not Bocchi... Natsu,160488,ED7,https://v.animethemes.moe/Vden-ED7.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Cobalt Memories,160488,ED8,https://v.animethemes.moe/Vden-ED8.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Sorairo no Yubisaki,160488,ED9,https://v.animethemes.moe/Vden-ED9.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,2001-nen Game Kiss,160488,ED10,https://v.animethemes.moe/Vden-ED10.webm
VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,Fuyu no Hi no Étranger,160488,ED11,https://v.animethemes.moe/Vden-ED11.webm
Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,Yuru Ring Travel days,171031,OP,https://v.animethemes.moe/Iseyuru-OP1.webm
Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,MAKUAKE,171031,ED,https://v.animethemes.moe/Iseyuru-ED1.webm
Egumi Legacy,P-P-P-PERO,177097,ED,https://v.animethemes.moe/EgumiLegacy-ED1.webm
Egumi Legacy,P-P-P-PERO,177097,ED,https://v.animethemes.moe/EgumiLegacy-ED1v2.webm
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,Mikansei Rendezvous,170938,OP,https://v.animethemes.moe/MahoAku-OP1.webm
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,Itsumo Futari ga Ii ne,170938,ED,https://v.animethemes.moe/MahoAku-ED1.webm
Isekai Shikkaku,Shura Nikki,152137,OP,https://v.animethemes.moe/IsekaiShikkaku-OP1.webm
Isekai Shikkaku,"Sayonara, Subarashiki Sekai yo",152137,ED,https://v.animethemes.moe/IsekaiShikkaku-ED1.webm
Koi wa Futago de Warikirenai,Parallel na Heart,167144,OP,https://v.animethemes.moe/KoiWaFutagoDeWarikirenai-OP1.webm
Koi wa Futago de Warikirenai,Honey Citron -Strings Arrange-,167144,ED1,https://v.animethemes.moe/KoiWaFutagoDeWarikirenai-ED1.webm
Koi wa Futago de Warikirenai,Honey Citron,167144,ED2,https://v.animethemes.moe/KoiWaFutagoDeWarikirenai-ED2.webm
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",Senaka Awase,139825,OP,https://v.animethemes.moe/KimiSenS2-OP1.webm
"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",Para Bellum,139825,ED,https://v.animethemes.moe/KimiSenS2-ED1.webm
Mayonaka Punch,Gimi Gimi,174044,OP,https://v.animethemes.moe/MayonakaPunch-OP1.webm
Mayonaka Punch,Henshuu-ten,174044,ED1,https://v.animethemes.moe/MayonakaPunch-ED1.webm
Mayonaka Punch,Kimi e,174044,ED2,https://v.animethemes.moe/MayonakaPunch-ED2.webm
Mayonaka Punch,Night Diver,174044,ED3,https://v.animethemes.moe/MayonakaPunch-ED3.webm
"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",pray,173694,ED,https://v.animethemes.moe/Hazurewaku-ED1.webm
"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",Hazure,173694,OP,https://v.animethemes.moe/Hazurewaku-OP1.webm
"Bye Bye, Earth",FACELESS,157371,OP,https://v.animethemes.moe/ByeByeEarth-OP1.webm
"Bye Bye, Earth",I LUV U 2,157371,ED,https://v.animethemes.moe/ByeByeEarth-ED1.webm
Make Heroine ga Oosugiru!,LOVE 2000,171457,ED1,https://v.animethemes.moe/Makeine-ED1.webm
Make Heroine ga Oosugiru!,LOVE 2000,171457,ED1,https://v.animethemes.moe/Makeine-ED1v2.webm
Make Heroine ga Oosugiru!,LOVE 2000,171457,ED1,https://v.animethemes.moe/Makeine-ED1v3.webm
Make Heroine ga Oosugiru!,LOVE 2000,171457,ED1,https://v.animethemes.moe/Makeine-ED1v4.webm
Make Heroine ga Oosugiru!,Tsuyogaru Girl feat. Mossa (Necry Talkie),171457,OP,https://v.animethemes.moe/Makeine-OP1.webm
Make Heroine ga Oosugiru!,Tsuyogaru Girl feat. Mossa (Necry Talkie),171457,OP,https://v.animethemes.moe/Makeine-OP1-BD1080.webm
Make Heroine ga Oosugiru!,CRAZY FOR YOU,171457,ED2,https://v.animethemes.moe/Makeine-ED2.webm
Make Heroine ga Oosugiru!,feel my soul,171457,ED3,https://v.animethemes.moe/Makeine-ED3.webm
Make Heroine ga Oosugiru!,feel my soul,171457,ED3,https://v.animethemes.moe/Makeine-ED3v2.webm
Make Heroine ga Oosugiru!,Tsuyogaru Girl feat. Mossa (Necry Talkie),171457,ED4,https://v.animethemes.moe/Makeine-ED4.webm
Grendizer U,Kaishin no Ichigeki,154195,OP,https://v.animethemes.moe/GrendizerU-OP1.webm
Grendizer U,Protect You,154195,ED,https://v.animethemes.moe/GrendizerU-ED1.webm
Code Geass: Dakkan no Rozé,Running In My Head,126830,OP,https://v.animethemes.moe/CodeGeassDakkanNoRoze-OP1.webm
Code Geass: Dakkan no Rozé,Rozé (Prod.TeddyLoid),126830,ED,https://v.animethemes.moe/CodeGeassDakkanNoRoze-ED1.webm
Kinnikuman: Kanpeki Chоujin Shiso-hen,LOVE & JUSTICE,162796,OP,https://v.animethemes.moe/KinnikumanKanpekiChoujinShisoHen-OP1.webm
Kinnikuman: Kanpeki Chоujin Shiso-hen,Choujin,162796,ED,https://v.animethemes.moe/KinnikumanKanpekiChoujinShisoHen-ED1.webm
Yami Shibai 13,GHOST,177922,ED,https://v.animethemes.moe/YamiShibaiS13-ED1.webm
Atri: My Dear Moments,Ano Hikari,154963,OP,https://v.animethemes.moe/Atri-OP1.webm
Atri: My Dear Moments,Ano Hikari,154963,OP,https://v.animethemes.moe/Atri-OP1-NCBD1080.webm
Atri: My Dear Moments,YES to NO no Ma ni,154963,ED1,https://v.animethemes.moe/Atri-ED1.webm
Atri: My Dear Moments,YES to NO no Ma ni,154963,ED1,https://v.animethemes.moe/Atri-ED1-NCBD1080.webm
Atri: My Dear Moments,Dear Moments,154963,ED2,https://v.animethemes.moe/Atri-ED2.webm
Atri: My Dear Moments,Dear Moments,154963,ED2,https://v.animethemes.moe/Atri-ED2-NCBD1080.webm
Atri: My Dear Moments,Hikari Hanate!,154963,ED3,https://v.animethemes.moe/Atri-ED3.webm
Atri: My Dear Moments,Hikari Hanate!,154963,ED3,https://v.animethemes.moe/Atri-ED3-NCBD1080.webm
T.P BON Season 2,Bon Bon Bon,169930,OP,https://v.animethemes.moe/TPBonS2-OP1.webm
T.P BON Season 2,Tears in the sky,169930,ED,https://v.animethemes.moe/TPBonS2-ED1.webm
Sengoku Youko: Senma Konton-hen,KATAWARA,176660,OP,https://v.animethemes.moe/SengokuYoukoSenmaKontonHen-OP1.webm
Sengoku Youko: Senma Konton-hen,Yoru no Manima,176660,ED1,https://v.animethemes.moe/SengokuYoukoSenmaKontonHen-ED1.webm
Sengoku Youko: Senma Konton-hen,Banri Ikku,176660,ED3,https://v.animethemes.moe/SengokuYoukoSenmaKontonHen-ED3.webm
Sengoku Youko: Senma Konton-hen,Surechigai,176660,ED2,https://v.animethemes.moe/SengokuYoukoSenmaKontonHen-ED2.webm
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Sekai Rinne,167419,OP,https://v.animethemes.moe/NazeBoku-OP1.webm
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Sekai Rinne,167419,OP,https://v.animethemes.moe/NazeBoku-OP1v2.webm
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Togirenaide,167419,ED1,https://v.animethemes.moe/NazeBoku-ED1.webm
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,"Ai, Amnesia",167419,ED2,https://v.animethemes.moe/NazeBoku-ED2.webm
Naze Boku no Sekai wo Daremo Oboeteinai no ka?,UMBRA,167419,ED3,https://v.animethemes.moe/NazeBoku-ED3.webm
Gendai Goyaku,The Battle,-883,OP,https://v.animethemes.moe/GendaiGoyaku-OP1.webm
Kimi ni Todoke 3rd Season,Et cetera,168872,OP,https://v.animethemes.moe/KimiNiTodokeS3-OP1.webm
Kimi ni Todoke 3rd Season,First Song Kimi ni Todoke!,168872,ED1,https://v.animethemes.moe/KimiNiTodokeS3-ED1.webm
Kimi ni Todoke 3rd Season,Natsu no Oto,168872,ED2,https://v.animethemes.moe/KimiNiTodokeS3-ED2.webm
Kimi ni Todoke 3rd Season,Everything Is but a Passing Point,168872,ED3,https://v.animethemes.moe/KimiNiTodokeS3-ED3.webm
Kimi ni Todoke 3rd Season,Second Dance,168872,ED4,https://v.animethemes.moe/KimiNiTodokeS3-ED4.webm
Kimi ni Todoke 3rd Season,Que Sera Sera,168872,ED5,https://v.animethemes.moe/KimiNiTodokeS3-ED5.webm
Zankoku Douwa: Utsukushi-hime,UNDEAD,180332,ED,https://v.animethemes.moe/ZankokuDouwaUtsukushiHime-ED1.webm
"Maou-sama, Retry! R",Ashita Sekai ga Owaru Toshitemo,168500,OP,https://v.animethemes.moe/MaouSamaRetryS2-OP1.webm
"Maou-sama, Retry! R",Clansick feat. Yuuho Kitazawa,168500,ED,https://v.animethemes.moe/MaouSamaRetryS2-ED1.webm
Kengan Ashura Season 2 Part 2,Feel My Pain,169692,OP,https://v.animethemes.moe/KenganAshuraS2Part2-OP1.webm
Kengan Ashura Season 2 Part 2,NANI?,169692,ED,https://v.animethemes.moe/KenganAshuraS2Part2-ED1.webm
Uzumaki,Dojoji No Kotoriuta,111314,ED,https://v.animethemes.moe/Uzumaki-ED1.webm
"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",Familiar,178434,ED,https://v.animethemes.moe/KanteiSkillS2-ED1.webm
"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",SKILLAWAKE,178434,OP,https://v.animethemes.moe/KanteiSkillS2-OP1.webm
Amagami-san Chi no Enmusubi,Kimi ni Koi wo Musunde,164172,ED,https://v.animethemes.moe/AmagamiSanChiNoEnmusubi-ED1.webm
Amagami-san Chi no Enmusubi,Yawaku Koishite ~Zutto Bokura de Iraremasu You ni~,164172,OP,https://v.animethemes.moe/AmagamiSanChiNoEnmusubi-OP1.webm
"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",Tactics,177104,OP,https://v.animethemes.moe/Wajutsushi-OP1.webm
"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",Liberation,177104,ED,https://v.animethemes.moe/Wajutsushi-ED1.webm
Rekishi ni Nokoru Akujo ni Naru zo,Baddododo,168139,OP,https://v.animethemes.moe/Rekiaku-OP1.webm
Rekishi ni Nokoru Akujo ni Naru zo,Wacchuane?,168139,ED,https://v.animethemes.moe/Rekiaku-ED1.webm
Kankin Kuiki Level X,LUCID DREAM,180923,OP,https://v.animethemes.moe/KankinKuikiLevelX-OP1.webm
Kankin Kuiki Level X,I to U,180923,ED,https://v.animethemes.moe/KankinKuikiLevelX-ED1.webm
Acro Trip,Fragum,157965,OP,https://v.animethemes.moe/AcroTrip-OP1.webm
Acro Trip,Reversible Baby,157965,ED,https://v.animethemes.moe/AcroTrip-ED1.webm
Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Reweave,163134,ED1,https://v.animethemes.moe/ReZeroS3-ED1.webm
Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Reweave,163134,OP,https://v.animethemes.moe/ReZeroS3-OP1.webm
Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,NOX LUX,163134,ED2,https://v.animethemes.moe/ReZeroS3-ED2.webm
Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,I Trust You,163134,ED3,https://v.animethemes.moe/ReZeroS3-ED3.webm
Shin Tennis no Oujisama: U-17 World Cup Semifinal,Wake up,165810,OP,https://v.animethemes.moe/ShinTennisNoOujiSamaU17Semifinal-OP1.webm
Shin Tennis no Oujisama: U-17 World Cup Semifinal,GLANZ,165810,ED,https://v.animethemes.moe/ShinTennisNoOujiSamaU17Semifinal-ED1.webm
Kamierabi 2nd Season,Fuuka,172199,OP,https://v.animethemes.moe/KamierabiS2-OP1.webm
Kamierabi 2nd Season,Koufuku no Susume,172199,ED,https://v.animethemes.moe/KamierabiS2-ED1.webm
Ao no Hako,Same Blue,170942,OP1,https://v.animethemes.moe/AoNoHako-OP1.webm
Ao no Hako,Teenage Blue,170942,ED1,https://v.animethemes.moe/AoNoHako-ED1.webm
Ao no Hako,Shikaraba,170942,OP2,https://v.animethemes.moe/AoNoHako-OP2.webm
Ao no Hako,Contrast,170942,ED2,https://v.animethemes.moe/AoNoHako-ED2.webm
Dandadan,Otonoke,171018,OP,https://v.animethemes.moe/Dandadan-OP1.webm
Dandadan,TAIDADA,171018,ED,https://v.animethemes.moe/Dandadan-ED1.webm
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,Shounen,170732,OP,https://v.animethemes.moe/DanMachiS5-OP1.webm
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,Hydrate,170732,ED,https://v.animethemes.moe/DanMachiS5-ED1.webm
Kinoko Inu,Kinokoinu,177581,OP,https://v.animethemes.moe/KinokuInu-OP1.webm
Kinoko Inu,Kinokoinu,177581,OP,https://v.animethemes.moe/KinokuInu-OP1v2.webm
