name,songname,anilist,type,link
Nanatsu no Maken ga Shihai suru,Kenka,142598,OP,https://v.animethemes.moe/Nanatsuma-OP1.webm
Nanatsu no Maken ga Shihai suru,Kenka,142598,OP,https://v.animethemes.moe/Nanatsuma-OP1v2.webm
Nanatsu no Maken ga Shihai suru,I'm,142598,ED1,https://v.animethemes.moe/Nanatsuma-ED1.webm
Nanatsu no Maken ga Shihai suru,Beyond fate,142598,ED2,https://v.animethemes.moe/Nanatsuma-ED2.webm
AI no Idenshi,No Frontier,158530,OP,https://v.animethemes.moe/AiNoDenshi-OP1.webm
AI no Idenshi,Wasurenagusa,158530,ED,https://v.animethemes.moe/AiNoDenshi-ED1.webm
Dekiru Neko wa Kyou mo Yuuutsu,Ureu Kado ni wa Fuku Kitaru,149883,OP,https://v.animethemes.moe/Dekineko-OP1.webm
Dekiru Neko wa Kyou mo Yuuutsu,Hakai Zenya no Koto,149883,ED,https://v.animethemes.moe/Dekineko-ED1.webm
Cardfight!! Vanguard: will+Dress Season 3,The last resort,150970,OP,https://v.animethemes.moe/CardfightVanguardWillDressS3-OP1.webm
Cardfight!! Vanguard: will+Dress Season 3,BLUE BUD,150970,ED,https://v.animethemes.moe/CardfightVanguardWillDressS3-ED1.webm
Shadowverse Flame: Seven Shadows-hen,Tomoshibi,163136,OP,https://v.animethemes.moe/ShadowverseFlameSevenShadowsHen-OP1.webm
Shadowverse Flame: Seven Shadows-hen,Tomoshibi,163136,OP,https://v.animethemes.moe/ShadowverseFlameSevenShadowsHen-OP1v2.webm
Shadowverse Flame: Seven Shadows-hen,Shekenale,163136,ED,https://v.animethemes.moe/ShadowverseFlameSevenShadowsHen-ED1.webm
Level 1 dakedo Unique Skill de Saikyou desu,Chase Me,148465,OP,https://v.animethemes.moe/Level1-OP1.webm
Level 1 dakedo Unique Skill de Saikyou desu,Tambourine no Naru Oka,148465,ED,https://v.animethemes.moe/Level1-ED1.webm
Liar Liar,LIES GOES ON,131863,OP,https://v.animethemes.moe/LiarLiar-OP1.webm
Liar Liar,fakey merry game,131863,ED,https://v.animethemes.moe/LiarLiar-ED1.webm
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,STARS,159322,OP,https://v.animethemes.moe/Bleach2023-OP1.webm
Bleach: Sennen Kessen-hen - Ketsubetsu-tan,Endroll,159322,ED,https://v.animethemes.moe/Bleach2023-ED1.webm
Temple,Bonnou☆Paradise,160447,OP,https://v.animethemes.moe/Temple-OP1.webm
Temple,Oidemase! Mikazuki Tera,160447,ED1,https://v.animethemes.moe/Temple-ED1.webm
Temple,Itsuka wa Mangetsu no You ni!,160447,ED2,https://v.animethemes.moe/Temple-ED2.webm
Temple,Culture Gap Temptation,160447,ED3,https://v.animethemes.moe/Temple-ED3.webm
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Song of the Dead,159831,OP,https://v.animethemes.moe/Zom100-OP1.webm
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Happiness of the Dead,159831,ED,https://v.animethemes.moe/Zom100-ED1.webm
Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Happiness of the Dead,159831,ED,https://v.animethemes.moe/Zom100-ED1v2.webm
Shinigami Bocchan to Kuro Maid 2nd Season,Kimi to Revue,139435,OP,https://v.animethemes.moe/BocchanS2-OP1.webm
Shinigami Bocchan to Kuro Maid 2nd Season,Hoshikuzu Requiem,139435,ED,https://v.animethemes.moe/BocchanS2-ED1.webm
Eiyuu Kyoushitsu,Bravery? Naturally?,139606,OP,https://v.animethemes.moe/EiyuuKyoushitsu-OP1.webm
Eiyuu Kyoushitsu,Another Self,139606,ED,https://v.animethemes.moe/EiyuuKyoushitsu-ED1.webm
Mushoku Tensei II: Isekai Ittara Honki Dasu,spiral,146065,OP,https://v.animethemes.moe/MushokuTenseiS2-OP1.webm
Mushoku Tensei II: Isekai Ittara Honki Dasu,Musubime,146065,ED1,https://v.animethemes.moe/MushokuTenseiS2-ED1.webm
Mushoku Tensei II: Isekai Ittara Honki Dasu,Hanasakimi,146065,ED2,https://v.animethemes.moe/MushokuTenseiS2-ED2.webm
Dark Gathering,Kakuriyo,152802,OP,https://v.animethemes.moe/DarkGathering-OP1.webm
Dark Gathering,Kakuriyo,152802,OP,https://v.animethemes.moe/DarkGathering-OP1v2.webm
Dark Gathering,Haiiro,152802,ED1,https://v.animethemes.moe/DarkGathering-ED1.webm
Dark Gathering,Intaglio,152802,ED2,https://v.animethemes.moe/DarkGathering-ED2.webm
Yami Shibai 11,Masquerade Parade,166829,ED,https://v.animethemes.moe/YamiShibai11-ED1.webm
Synduality: Noir,Eureka,154643,ED,https://v.animethemes.moe/SyndualityNoir-ED1.webm
Synduality: Noir,Eureka,154643,ED,https://v.animethemes.moe/SyndualityNoir-ED1v2.webm
Synduality: Noir,RAYTRACER,154643,OP,https://v.animethemes.moe/SyndualityNoir-OP1.webm
Helck,It's My Soul,145140,OP1,https://v.animethemes.moe/Helck-OP1.webm
Helck,Statice,145140,ED1,https://v.animethemes.moe/Helck-ED1.webm
Helck,HELP,145140,OP2,https://v.animethemes.moe/Helck-OP2.webm
Helck,Hikari,145140,ED2,https://v.animethemes.moe/Helck-ED2.webm
Bungou Stray Dogs 5th Season,Tetsu no Ori,163263,OP,https://v.animethemes.moe/BungouStrayDogsS5-OP1.webm
Bungou Stray Dogs 5th Season,Kiseki,163263,ED,https://v.animethemes.moe/BungouStrayDogsS5-ED1.webm
Shiro Seijo to Kuro Bokushi,Koi Sekai,150972,OP,https://v.animethemes.moe/ShiroSeijoToKuroBokushi-OP1.webm
Shiro Seijo to Kuro Bokushi,Toko Siesta,150972,ED,https://v.animethemes.moe/ShiroSeijoToKuroBokushi-ED1.webm
Spy Kyoushitsu 2nd Season,Rakuen,163542,OP,https://v.animethemes.moe/SpyKyoushitsuS2-OP1.webm
Spy Kyoushitsu 2nd Season,Nuisance,163542,ED1,https://v.animethemes.moe/SpyKyoushitsuS2-ED1.webm
Spy Kyoushitsu 2nd Season,Pausing Shutter,163542,ED2,https://v.animethemes.moe/SpyKyoushitsuS2-ED2.webm
Spy Kyoushitsu 2nd Season,Dress Heart Rouge,163542,ED3,https://v.animethemes.moe/SpyKyoushitsuS2-ED3.webm
Spy Kyoushitsu 2nd Season,Pureness×Careless,163542,ED4,https://v.animethemes.moe/SpyKyoushitsuS2-ED4.webm
Spy Kyoushitsu 2nd Season,Hana no Hi,163542,ED5,https://v.animethemes.moe/SpyKyoushitsuS2-ED5.webm
Hataraku Maou-sama!! 2nd Season,Hikari no Nai Machi,155168,OP,https://v.animethemes.moe/HatarakuMaouSamaS2-OP1.webm
Hataraku Maou-sama!! 2nd Season,bloomin',155168,ED,https://v.animethemes.moe/HatarakuMaouSamaS2-ED1.webm
Tonikaku Kawaii: Joshikou-hen,plan,166104,OP,https://v.animethemes.moe/TonikawaJoshikouHen-OP1.webm
Tonikaku Kawaii: Joshikou-hen,Guruguru Live,166104,ED1,https://v.animethemes.moe/TonikawaJoshikouHen-ED1.webm
Tonikaku Kawaii: Joshikou-hen,Tsuki to Hoshizora,166104,ED2,https://v.animethemes.moe/Tonikawa-ED1.webm
Hibike! Euphonium: Ensemble Contest-hen,Omens of Love,150429,OP,https://v.animethemes.moe/HibikeEuphoniumEnsemble-OP1.webm
Hibike! Euphonium: Ensemble Contest-hen,Ensemble,150429,ED,https://v.animethemes.moe/HibikeEuphoniumEnsemble-ED1.webm
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,Sen,156184,OP,https://v.animethemes.moe/SRankMusume-OP1.webm
Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,homeward journey,156184,ED,https://v.animethemes.moe/SRankMusume-ED1.webm
Ojou to Banken-kun,Suki ni Naccha Dame na Hito,155527,OP,https://v.animethemes.moe/OjouToBankenKun-OP1.webm
Ojou to Banken-kun,Magie X Magie,155527,ED,https://v.animethemes.moe/OjouToBankenKun-ED1.webm
Sousou no Frieren,Yuusha,154587,OP1,https://v.animethemes.moe/SousouNoFrieren-OP1.webm
Sousou no Frieren,Anytime Anywhere,154587,ED1,https://v.animethemes.moe/SousouNoFrieren-ED1.webm
Sousou no Frieren,bliss,154587,ED,https://v.animethemes.moe/SousouNoFrierenTV-ED1.webm
Megumi no Daigo: Kyuukoku no Orange,Anthropos,158791,OP,https://v.animethemes.moe/MegumiNoDaigo-OP1.webm
Megumi no Daigo: Kyuukoku no Orange,Perfect World,158791,ED,https://v.animethemes.moe/MegumiNoDaigo-ED1.webm
MF Ghost,Stereo Sunset (Prod. AmPm),143327,ED,https://v.animethemes.moe/MFGhost-ED1.webm
MF Ghost,JUNGLE FIRE feat. MOTSU,143327,OP,https://v.animethemes.moe/MFGhost-OP1.webm
Ragna Crimson,ROAR,146493,OP,https://v.animethemes.moe/RagnaCrimson-OP1.webm
Ragna Crimson,Rinkaku,146493,ED,https://v.animethemes.moe/RagnaCrimson-ED1.webm
Sasaki to Miyano Movie: Sotsugyou-hen,MARCH,146743,ED,https://v.animethemes.moe/SasakiToMiyanoMovie-ED1.webm
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",BROKEN GAMES,151970,OP,https://v.animethemes.moe/ShangrilaFrontier-OP1.webm
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",Ace,151970,ED,https://v.animethemes.moe/ShangrilaFrontier-ED1.webm
Captain Tsubasa Season 2: Junior Youth-hen,AS ONE,163024,OP,https://v.animethemes.moe/CaptainTsubasa2018S2-OP1.webm
Captain Tsubasa Season 2: Junior Youth-hen,Moete Hero,163024,ED,https://v.animethemes.moe/CaptainTsubasa2018S2-ED1.webm
Yuzuki-san Chi no Yonkyoudai.,Naiteiinda,164312,OP,https://v.animethemes.moe/YuzukiSan-OP1.webm
Yuzuki-san Chi no Yonkyoudai.,Sasakure,164312,ED,https://v.animethemes.moe/YuzukiSan-ED1.webm
Dekoboko Majo no Oyako Jijou,Sugar Doughnuts,154454,OP,https://v.animethemes.moe/Dekoboko-OP1.webm
Dekoboko Majo no Oyako Jijou,Welcome!,154454,ED,https://v.animethemes.moe/Dekoboko-ED1.webm
Dekoboko Majo no Oyako Jijou,Welcome!,154454,ED,https://v.animethemes.moe/Dekoboko-ED1v2.webm
Dekoboko Majo no Oyako Jijou,Welcome!,154454,ED,https://v.animethemes.moe/Dekoboko-ED1v3.webm
Overtake!,Tailwind,160515,OP,https://v.animethemes.moe/Overtake-OP1.webm
Overtake!,Good Luck,160515,ED,https://v.animethemes.moe/Overtake-ED1.webm
Boushoku no Berserk,Jekyll & Hyde,156039,OP,https://v.animethemes.moe/BoushokuNoBerserk-OP1.webm
Boushoku no Berserk,Ao no Genseki,156039,ED,https://v.animethemes.moe/BoushokuNoBerserk-ED1.webm
Migi to Dali,Yuuma ga Doki,142666,OP,https://v.animethemes.moe/MigiToDali-OP1.webm
Migi to Dali,Skyline,142666,ED,https://v.animethemes.moe/MigiToDali-ED1.webm
Watashi no Oshi wa Akuyaku Reijou.,Raise Your Hands!!  ~Raise Y/Our Hands!!~,158704,OP,https://v.animethemes.moe/Wataoshi-OP1.webm
Watashi no Oshi wa Akuyaku Reijou.,Raise Your Hands!!  ~Raise Y/Our Hands!!~,158704,OP,https://v.animethemes.moe/Wataoshi-OP1v2.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED1,https://v.animethemes.moe/Wataoshi-ED1.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED1,https://v.animethemes.moe/Wataoshi-ED1v2.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED2,https://v.animethemes.moe/Wataoshi-ED2.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED2,https://v.animethemes.moe/Wataoshi-ED2v2.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED3,https://v.animethemes.moe/Wataoshi-ED3.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED3,https://v.animethemes.moe/Wataoshi-ED3v2.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED3,https://v.animethemes.moe/Wataoshi-ED3v3.webm
Watashi no Oshi wa Akuyaku Reijou.,O.C. ~Optimum Combination~,158704,ED3,https://v.animethemes.moe/Wataoshi-ED3v4.webm
B-Project: Netsuretsu*Love Call,Netsuretsu*Love Call,126316,OP,https://v.animethemes.moe/BProjectS3-OP1.webm
B-Project: Netsuretsu*Love Call,Cinematic,126316,ED1,https://v.animethemes.moe/BProjectS3-ED1.webm
B-Project: Netsuretsu*Love Call,Miracles,126316,ED2,https://v.animethemes.moe/BProjectS3-ED2.webm
B-Project: Netsuretsu*Love Call,Unknown Dimension,126316,ED3,https://v.animethemes.moe/BProjectS3-ED3.webm
B-Project: Netsuretsu*Love Call,BEAST,126316,ED4,https://v.animethemes.moe/BProjectS3-ED4.webm
B-Project: Netsuretsu*Love Call,Kiss kara Hajimaru I love you,126316,ED5,https://v.animethemes.moe/BProjectS3-ED5.webm
B-Project: Netsuretsu*Love Call,Desire,126316,ED6,https://v.animethemes.moe/BProjectS3-ED6.webm
B-Project: Netsuretsu*Love Call,Never Back Down,126316,ED7,https://v.animethemes.moe/BProjectS3-ED7.webm
B-Project: Netsuretsu*Love Call,Let's Get The Party Started,126316,ED8,https://v.animethemes.moe/BProjectS3-ED8.webm
B-Project: Netsuretsu*Love Call,Update,126316,ED9,https://v.animethemes.moe/BProjectS3-ED9.webm
Toaru Ossan no VRMMO Katsudouki,Magic Writer,161364,OP,https://v.animethemes.moe/ToaruOssan-OP1.webm
Toaru Ossan no VRMMO Katsudouki,Kibou no Recipe,161364,ED,https://v.animethemes.moe/ToaruOssan-ED1.webm
Paradox Live the Animation,BaNG!!!,150077,ED1,https://v.animethemes.moe/ParadoxLive-ED1.webm
Paradox Live the Animation,RISE UP,150077,OP,https://v.animethemes.moe/ParadoxLive-OP1.webm
Paradox Live the Animation,Every Day Every Night,150077,ED2,https://v.animethemes.moe/ParadoxLive-ED2.webm
Paradox Live the Animation,Fadeaway,150077,ED3,https://v.animethemes.moe/ParadoxLive-ED3.webm
Paradox Live the Animation,FΔBulous,150077,ED4,https://v.animethemes.moe/ParadoxLive-ED4.webm
Seijo no Maryoku wa Bannou desu 2nd Season,Semisweet Afternoon,146206,OP,https://v.animethemes.moe/SeijoNoMaryokuS2-OP1.webm
Seijo no Maryoku wa Bannou desu 2nd Season,Lilac Melody,146206,ED1,https://v.animethemes.moe/SeijoNoMaryokuS2-ED1.webm
Seijo no Maryoku wa Bannou desu 2nd Season,Blessing -realize-,146206,ED2,https://v.animethemes.moe/SeijoNoMaryokuS2-ED2.webm
Tokyo Revengers: Tenjiku-hen,White Noise,163329,OP,https://v.animethemes.moe/TokyoRevengersS3-OP1.webm
Tokyo Revengers: Tenjiku-hen,White Noise,163329,OP,https://v.animethemes.moe/TokyoRevengersS3-OP1v2.webm
Tokyo Revengers: Tenjiku-hen,White Noise,163329,OP,https://v.animethemes.moe/TokyoRevengersS3-OP1v3.webm
Tokyo Revengers: Tenjiku-hen,Say My Name,163329,ED,https://v.animethemes.moe/TokyoRevengersS3-ED1.webm
Tokyo Revengers: Tenjiku-hen,Say My Name,163329,ED,https://v.animethemes.moe/TokyoRevengersS3-ED1v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,grayscale dominator,161964,OP,https://v.animethemes.moe/ShadowGardenS2-OP1.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,grayscale dominator,161964,OP,https://v.animethemes.moe/ShadowGardenS2-OP1v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,grayscale dominator,161964,OP,https://v.animethemes.moe/ShadowGardenS2-OP1v3.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED1,https://v.animethemes.moe/ShadowGardenS2-ED1.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED1,https://v.animethemes.moe/ShadowGardenS2-ED1v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED2,https://v.animethemes.moe/ShadowGardenS2-ED2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED2,https://v.animethemes.moe/ShadowGardenS2-ED2v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED3,https://v.animethemes.moe/ShadowGardenS2-ED3.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED3,https://v.animethemes.moe/ShadowGardenS2-ED3v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED4,https://v.animethemes.moe/ShadowGardenS2-ED4.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Polaris in the Night,161964,ED4,https://v.animethemes.moe/ShadowGardenS2-ED4v2.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Everything is Changing,161964,ED5,https://v.animethemes.moe/ShadowGardenS2-ED5.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,Darling in the Night,161964,ED6,https://v.animethemes.moe/ShadowGardenS2-ED6.webm
Kage no Jitsuryokusha ni Naritakute! 2nd Season,HIGHEST,161964,ED7,https://v.animethemes.moe/ShadowGardenS2-ED7.webm
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",Ikenai Etranger,154214,OP,https://v.animethemes.moe/Ikenaikyo-OP1.webm
"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",Graceful World,154214,ED,https://v.animethemes.moe/Ikenaikyo-ED1.webm
Kizuna no Allele Season 2,Perfect World!!,166523,OP,https://v.animethemes.moe/KizunaNoAlleleS2-OP1.webm
Kizuna no Allele Season 2,Janken Hoi!,166523,ED1,https://v.animethemes.moe/KizunaNoAlleleS2-ED1.webm
Kizuna no Allele Season 2,mirAI wave!,166523,ED2,https://v.animethemes.moe/KizunaNoAlleleS2-ED2.webm
Uma Musume: Pretty Derby Season 3,Lost Shine,156632,ED1,https://v.animethemes.moe/UmaMusumeS3-ED1.webm
Uma Musume: Pretty Derby Season 3,Soshite Minna no,156632,OP,https://v.animethemes.moe/UmaMusumeS3-OP1.webm
Uma Musume: Pretty Derby Season 3,Soshite Minna no,156632,OP,https://v.animethemes.moe/UmaMusumeS3-OP1v2.webm
Uma Musume: Pretty Derby Season 3,Akogare Challenge Dash!!,156632,ED2,https://v.animethemes.moe/UmaMusumeS3-ED2.webm
Uma Musume: Pretty Derby Season 3,Sora no Hohoemikata,156632,ED3,https://v.animethemes.moe/UmaMusumeS3-ED3.webm
Uma Musume: Pretty Derby Season 3,Yume no Kotae,156632,ED4,https://v.animethemes.moe/UmaMusumeS3-ED4.webm
Uma Musume: Pretty Derby Season 3,Ambitious World,156632,ED5,https://v.animethemes.moe/UmaMusumeS3-ED5.webm
Uma Musume: Pretty Derby Season 3,Umapyoi Densetsu,156632,ED6,https://v.animethemes.moe/UmaMusumeS3-ED6.webm
16bit Sensation: Another Layer,65535,159559,OP1,https://v.animethemes.moe/16BitSensation-OP1.webm
16bit Sensation: Another Layer,65535,159559,OP1,https://v.animethemes.moe/16BitSensation-OP1v2.webm
16bit Sensation: Another Layer,Link ~past and future~,159559,ED,https://v.animethemes.moe/16BitSensation-ED1.webm
Kamierabi,Scrap & Build,162984,OP,https://v.animethemes.moe/Kamierabi-OP1.webm
Kamierabi,Bleed My Heart,162984,ED,https://v.animethemes.moe/Kamierabi-ED1.webm
Bullbuster,Try-ry-ry,157399,OP,https://v.animethemes.moe/Bullbuster-OP1.webm
Bullbuster,Ganbare to Sakebu Tabi,157399,ED,https://v.animethemes.moe/Bullbuster-ED1.webm
Mahoutsukai no Yome Season 2 Part 2,Nemurasareta Lineage,166452,OP,https://v.animethemes.moe/MahoutsukaiNoYomeS2Part2-OP1.webm
Mahoutsukai no Yome Season 2 Part 2,fam,166452,ED,https://v.animethemes.moe/MahoutsukaiNoYomeS2Part2-ED1.webm
Under Ninja,Hyper,138788,OP,https://v.animethemes.moe/UnderNinja-OP1.webm
Under Ninja,Himitsu,138788,ED,https://v.animethemes.moe/UnderNinja-ED1.webm
Tate no Yuusha no Nariagari Season 3,SIN,111322,OP,https://v.animethemes.moe/ShieldHeroS3-OP1.webm
Tate no Yuusha no Nariagari Season 3,Suki ni Natte wa Ikenai Riyuu,111322,ED1,https://v.animethemes.moe/ShieldHeroS3-ED1.webm
Tate no Yuusha no Nariagari Season 3,Kirakirakyu!,111322,ED2,https://v.animethemes.moe/ShieldHeroS3-ED2.webm
Goblin Slayer II,Entertainment,129188,OP,https://v.animethemes.moe/GoblinSlayerS2-OP1.webm
Goblin Slayer II,Kasumi no Mukou e,129188,ED,https://v.animethemes.moe/GoblinSlayerS2-ED1.webm
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Love You Tender!,154459,OP,https://v.animethemes.moe/Kimizero-OP1.webm
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Aikotoba,154459,ED,https://v.animethemes.moe/Kimizero-ED1.webm
Hypnosis Mic: Division Rap Battle - Rhyme Anima +,RISE FROM DEAD,163140,OP,https://v.animethemes.moe/HypnosisMicS2-OP1.webm
Hypnosis Mic: Division Rap Battle - Rhyme Anima +,Next Stage,163140,ED1,https://v.animethemes.moe/HypnosisMicS2-ED1.webm
Hypnosis Mic: Division Rap Battle - Rhyme Anima +,Next Stage,163140,ED2,https://v.animethemes.moe/HypnosisMicS2-ED2.webm
Arknights: Touin Kiro,ACHE in PULSE,158895,OP,https://v.animethemes.moe/ArknightsS2-OP1.webm
Arknights: Touin Kiro,R.I.P.,158895,ED1,https://v.animethemes.moe/ArknightsS2-ED1.webm
Arknights: Touin Kiro,R.I.P.,158895,ED1,https://v.animethemes.moe/ArknightsS2-ED1v2.webm
Arknights: Touin Kiro,Fleeting Wish,158895,ED2,https://v.animethemes.moe/ArknightsS2-ED2.webm
Hametsu no Oukoku,Kieru made,160900,OP,https://v.animethemes.moe/HametsuNoOukoku-OP1.webm
Hametsu no Oukoku,Prayer,160900,ED,https://v.animethemes.moe/HametsuNoOukoku-ED1.webm
Kanojo mo Kanojo Season 2,Dramatic ni Koi Shitai,154692,OP,https://v.animethemes.moe/KanojoMoKanojoS2-OP1.webm
Kanojo mo Kanojo Season 2,Forira,154692,ED,https://v.animethemes.moe/KanojoMoKanojoS2-ED1.webm
Saihate no Paladin: Tetsusabi no Yama no Ou,Inochibi,143085,OP,https://v.animethemes.moe/SaihateNoPaladinS2-OP1.webm
Saihate no Paladin: Tetsusabi no Yama no Ou,Puzzle,143085,ED,https://v.animethemes.moe/SaihateNoPaladinS2-ED1.webm
Spy x Family Season 2,Kura Kura,158927,OP,https://v.animethemes.moe/SpyXFamilyS2-OP1.webm
Spy x Family Season 2,Todome no Ichigeki,158927,ED,https://v.animethemes.moe/SpyXFamilyS2-ED1.webm
Atarashii Joushi wa Do Tennen,Planetaria,165070,OP,https://v.animethemes.moe/AtarashiiJoushiWaDoTennen-OP1.webm
Atarashii Joushi wa Do Tennen,Hanataba,165070,ED,https://v.animethemes.moe/AtarashiiJoushiWaDoTennen-ED1.webm
"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Happy End Princess,154384,OP,https://v.animethemes.moe/Tearmoon-OP1.webm
"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Queen of the Night,154384,ED,https://v.animethemes.moe/Tearmoon-ED1.webm
Bokura no Ameiro Protocol,S9aiR,166896,OP,https://v.animethemes.moe/Bokuame-OP1.webm
Bokura no Ameiro Protocol,Another Complex,166896,ED,https://v.animethemes.moe/Bokuame-ED1.webm
Kibou no Chikara: Otona Precure '23,Tokimeki,162720,OP,https://v.animethemes.moe/KibouNoChikaraOtonaPrecure23-OP1.webm
Kibou no Chikara: Otona Precure '23,Shizuku no Precure,162720,ED,https://v.animethemes.moe/KibouNoChikaraOtonaPrecure23-ED1.webm
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Sweet Sign,162694,ED1,https://v.animethemes.moe/Hyakkano-ED1.webm
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Daidaidaidaidaisuki na Kimi e♡,162694,OP,https://v.animethemes.moe/Hyakkano-OP1.webm
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,Kyou no Ending wa Watashi ga Kaitotta kara Suki ni shite Ii wa yo ne♡,162694,ED2,https://v.animethemes.moe/Hyakkano-ED2.webm
Kamonohashi Ron no Kindan Suiri,Ikenai fool logic,158926,OP,https://v.animethemes.moe/KamonohashiRon-OP1.webm
Kamonohashi Ron no Kindan Suiri,Lip Sync,158926,ED,https://v.animethemes.moe/KamonohashiRon-ED1.webm
Hoshikuzu Telepath,Ten to Sen,155419,OP,https://v.animethemes.moe/HoshizukuTelepath-OP1.webm
Hoshikuzu Telepath,Tentaizu,155419,ED,https://v.animethemes.moe/HoshizukuTelepath-ED1.webm
Kawagoe Boys Sing,Unknown no Shikisai,162209,OP,https://v.animethemes.moe/KawagoeBoysSing-OP1.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED1,https://v.animethemes.moe/KawagoeBoysSing-ED1.webm
Kawagoe Boys Sing,Goodbye・Boy,162209,ED4,https://v.animethemes.moe/KawagoeBoysSing-ED4.webm
Kawagoe Boys Sing,Summer Blessing,162209,ED5,https://v.animethemes.moe/KawagoeBoysSing-ED5.webm
Kawagoe Boys Sing,Matsubokkuri solo version,162209,ED6,https://v.animethemes.moe/KawagoeBoysSing-ED6.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED2,https://v.animethemes.moe/KawagoeBoysSing-ED2.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED3,https://v.animethemes.moe/KawagoeBoysSing-ED3.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED7,https://v.animethemes.moe/KawagoeBoysSing-ED7.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED8,https://v.animethemes.moe/KawagoeBoysSing-ED8.webm
Kawagoe Boys Sing,Ride Out the Fall,162209,ED9,https://v.animethemes.moe/KawagoeBoysSing-ED9.webm
Shy,Shiny Girl,155389,OP,https://v.animethemes.moe/Shy-OP1.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v2.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v3.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v4.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v5.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v6.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v7.webm
Shy,Shiritai Kimochi,155389,ED1,https://v.animethemes.moe/Shy-ED1v8.webm
Shy,Kimi dake ga Hero,155389,ED2,https://v.animethemes.moe/Shy-ED2.webm
Shy,Watashi no Aoi Sora ~As I am~,155389,ED3,https://v.animethemes.moe/Shy-ED3.webm
Seiken Gakuin no Makentsukai,1000-nen Ai,140501,OP,https://v.animethemes.moe/SeikenGakuin-OP1.webm
Seiken Gakuin no Makentsukai,Yururi,140501,ED,https://v.animethemes.moe/SeikenGakuin-ED1.webm
